1,57647.0
81,53408.0
17,40574.0
75,36554.0
3,59506.0
127,43838.0
73,49941.0
11,54895.0
79,31816.0
87,63030.0
33,47361.0
53,44324.0
57,53742.0
91,59955.0
123,37188.0
129,57866.0
133,36989.0
31,51296.0
7,46106.0
9,51536.0
19,61971.0
67,41512.0
69,49734.0
89,64294.0
103,48968.0
105,45988.0
111,47132.0
43,37385.0
51,37966.0
61,49009.0
63,36944.0
99,57256.0
109,73640.0
117,60739.0
86,46338.0
5,50283.0
35,51049.0
37,41267.0
45,44647.0
47,36209.0
77,36741.0
97,47343.0
119,54771.0
131,50619.0
39,39830.0
59,37474.0
65,47599.0
71,52052.0
83,41964.0
49,39063.0
21,62407.0
93,39059.0
95,51586.0
1,45478.0
1,77649.0
101,48289.0
41,42934.0
55,36374.0
121,40600.0
27,35435.0
13,36237.0
15,46511.0
23,43504.0
29,35910.0
85,55588.0
107,33619.0
115,55236.0
125,37460.0
61,23315.0
101,34315.0
127,47546.0
89,55876.0
143,43663.0
181,37711.0
157,57999.0
163,29640.0
169,55110.0
213,41617.0
215,43239.0
235,38750.0
241,39297.0
259,22413.0
281,41182.0
283,39375.0
287,42622.0
155,34677.0
3,33063.0
1,37089.0
5,38824.0
25,36812.0
313,43871.0
37,29617.0
193,30851.0
285,43597.0
21,38183.0
145,69539.0
197,39015.0
249,41267.0
321,40369.0
23,40688.0
93,33389.0
109,38736.0
119,39246.0
307,36658.0
103,64279.0
171,41157.0
125,45273.0
107,33089.0
239,26750.0
51,52215.0
179,43493.0
159,42067.0
167,36423.0
173,31109.0
195,47653.0
205,34122.0
253,33999.0
277,38728.0
289,30629.0
233,40652.0
263,37226.0
269,29875.0
273,32219.0
275,41336.0
279,35750.0
319,38711.0
17,32344.0
33,38707.0
47,54537.0
53,46096.0
55,35718.0
73,74162.0
87,36934.0
115,46096.0
117,96445.0
137,44474.0
147,41216.0
185,39911.0
191,43285.0
199,36368.0
207,50666.0
237,48340.0
261,34219.0
265,30500.0
301,32860.0
7,43867.0
29,68589.0
35,39655.0
43,33125.0
39,53687.0
45,46844.0
79,41032.0
99,29493.0
81,33194.0
69,36572.0
77,67570.0
67,72004.0
123,46211.0
83,43163.0
297,55876.0
317,34234.0
27,34890.0
91,35290.0
129,43452.0
105,35207.0
57,75477.0
113,84861.0
165,27197.0
177,65018.0
217,52784.0
227,61542.0
133,45069.0
71,34503.0
75,35539.0
85,62284.0
141,29268.0
63,44106.0
121,61336.0
139,55622.0
187,43039.0
189,40469.0
201,37255.0
211,59572.0
149,44897.0
219,77388.0
95,34541.0
111,43344.0
151,64752.0
153,55965.0
175,35202.0
183,53083.0
255,42398.0
257,39756.0
271,28044.0
291,42767.0
293,35375.0
303,38097.0
311,43944.0
225,43645.0
223,63669.0
229,39863.0
231,52377.0
245,39430.0
251,36556.0
267,36355.0
19,38297.0
295,43581.0
135,64496.0
13,56119.0
49,43257.0
65,21838.0
15,52393.0
97,59333.0
131,39462.0
161,37267.0
209,40308.0
221,43938.0
243,30640.0
247,54175.0
299,36962.0
305,41534.0
309,28490.0
315,35457.0
9,37008.0
11,42182.0
31,39305.0
59,34557.0
1,56395.0
3,80078.0
9,72762.0
7,72330.0
5,61750.0
71,43491.0
31,48162.0
45,42888.0
63,46383.0
85,54015.0
3,42727.0
41,51583.0
69,51804.0
53,46421.0
55,53189.0
61,40313.0
67,48021.0
83,49118.0
73,36092.0
13,58835.0
15,49964.0
21,39512.0
23,43207.0
29,58750.0
47,42626.0
1,60151.0
5,47390.0
7,50603.0
11,51307.0
19,54150.0
25,36667.0
27,46426.0
35,41122.0
51,58055.0
57,43310.0
37,37976.0
59,36031.0
75,48447.0
9,43472.0
17,45607.0
33,31927.0
39,45154.0
43,51806.0
65,33620.0
79,39835.0
49,40299.0
81,55986.0
77,47602.0
87,37521.0
67,51460.0
119,56536.0
63,71598.0
91,56542.0
131,55649.0
43,84442.0
167,58687.0
3,31014.0
129,62368.0
157,49717.0
137,49353.0
31,59426.0
141,57655.0
115,49052.0
177,46427.0
191,46405.0
193,46279.0
203,69507.0
55,39454.0
71,47428.0
109,42911.0
111,82230.0
113,64573.0
139,53979.0
145,45864.0
149,41387.0
151,41139.0
161,51426.0
163,51103.0
173,49807.0
185,49716.0
19,49586.0
13,53641.0
35,50680.0
53,50851.0
85,55532.0
89,74862.0
93,89860.0
101,44504.0
9,56289.0
121,44679.0
123,55173.0
125,44695.0
75,48857.0
21,50668.0
25,47427.0
59,42450.0
77,36008.0
133,74410.0
143,53063.0
181,46716.0
201,51110.0
147,67360.0
153,34655.0
169,47321.0
175,52284.0
45,47873.0
5,54393.0
7,62701.0
11,54271.0
15,50555.0
29,41907.0
33,47468.0
83,56320.0
155,64741.0
39,55411.0
51,44541.0
103,58319.0
107,58271.0
117,53890.0
159,46454.0
165,40722.0
189,54520.0
135,47807.0
195,51969.0
1,48454.0
27,64543.0
37,58343.0
47,49632.0
79,56523.0
81,46109.0
183,44930.0
197,80782.0
199,48600.0
23,52068.0
41,52261.0
49,54655.0
57,48599.0
61,44502.0
65,47293.0
69,39524.0
73,55755.0
87,45743.0
95,41972.0
97,82613.0
105,54339.0
127,42168.0
171,48542.0
179,60874.0
17,50156.0
187,47278.0
105,45689.0
45,46669.0
39,52449.0
149,45526.0
25,40067.0
17,45558.0
55,49648.0
97,44869.0
177,41813.0
53,42046.0
99,54693.0
21,50924.0
63,74245.0
37,57307.0
47,55588.0
59,70973.0
71,49080.0
67,47958.0
115,58359.0
119,48315.0
121,44643.0
135,44985.0
183,57041.0
7,49183.0
13,59292.0
23,51659.0
133,55295.0
161,45531.0
175,46861.0
27,48355.0
29,62905.0
65,46131.0
83,44837.0
93,49985.0
95,45432.0
123,49689.0
125,50196.0
131,47633.0
129,60992.0
151,52749.0
171,58950.0
165,45440.0
179,53038.0
43,59451.0
3,51091.0
31,52270.0
35,41208.0
103,46666.0
77,50722.0
79,48362.0
81,65272.0
109,60317.0
51,51149.0
111,52193.0
117,42803.0
141,48121.0
85,57190.0
99,51869.0
155,43468.0
163,44815.0
9,40622.0
15,56188.0
143,49243.0
61,53897.0
69,50063.0
91,49921.0
169,49052.0
181,51404.0
73,56574.0
75,42878.0
101,49372.0
127,65979.0
145,57216.0
137,53698.0
147,55280.0
153,45031.0
159,53931.0
157,50486.0
167,42030.0
173,66080.0
57,90582.0
33,51374.0
87,58336.0
5,57331.0
139,47955.0
11,75591.0
49,47108.0
89,52559.0
107,53075.0
113,52393.0
1,48290.0
19,52834.0
41,41476.0
55,60534.0
101,44516.0
185,42434.0
5,47895.0
113,62702.0
163,57681.0
49,82719.0
141,56314.0
11,64061.0
23,53937.0
61,59150.0
71,54430.0
79,55836.0
151,45969.0
173,46825.0
175,47597.0
177,47197.0
195,50880.0
159,50642.0
3,49745.0
1,49477.0
9,48750.0
37,50688.0
39,49718.0
51,52390.0
59,59889.0
93,51978.0
103,59965.0
107,48399.0
135,50179.0
171,56110.0
179,43329.0
167,66022.0
69,48172.0
25,46302.0
27,54563.0
31,62555.0
33,50569.0
67,48607.0
73,52529.0
83,52207.0
115,54393.0
117,47325.0
119,62012.0
189,50072.0
147,50470.0
165,55638.0
7,40377.0
87,52275.0
95,58077.0
99,56363.0
145,46708.0
191,60788.0
157,51456.0
155,56291.0
127,52752.0
43,51114.0
15,57906.0
17,65440.0
21,52784.0
89,51422.0
63,47419.0
77,56306.0
81,57840.0
91,48847.0
121,60077.0
125,57917.0
183,59157.0
197,48935.0
29,45637.0
35,53998.0
47,51091.0
57,47524.0
65,48412.0
85,57558.0
109,54868.0
129,67949.0
133,41598.0
139,56398.0
143,53604.0
153,63530.0
187,42148.0
169,52671.0
193,51350.0
13,50916.0
75,65170.0
97,51806.0
105,58391.0
111,48266.0
131,53675.0
137,43674.0
181,71514.0
161,53254.0
123,50568.0
149,61316.0
19,59348.0
41,48978.0
45,50295.0
53,41042.0
183,45357.0
67,57474.0
85,53592.0
95,57593.0
109,49926.0
21,41101.0
131,53368.0
149,64410.0
209,42783.0
15,62324.0
27,55434.0
105,48693.0
169,49728.0
191,52695.0
195,55197.0
197,58947.0
205,44468.0
207,36493.0
123,44591.0
135,48412.0
141,42173.0
5,46640.0
11,39379.0
55,51703.0
75,48160.0
97,48226.0
103,70022.0
177,54667.0
181,52030.0
187,42222.0
193,52465.0
119,54167.0
125,43977.0
127,50338.0
151,53415.0
153,50893.0
163,48352.0
3,40986.0
25,46094.0
53,48550.0
61,46096.0
77,48059.0
57,49890.0
167,48427.0
111,42992.0
117,50420.0
145,46224.0
1,43031.0
23,47167.0
33,51563.0
35,46624.0
49,39405.0
63,50817.0
59,53167.0
79,55687.0
83,55345.0
89,43125.0
93,51439.0
159,48333.0
185,47121.0
113,56946.0
139,54186.0
71,47045.0
31,58662.0
37,38017.0
51,49562.0
73,41648.0
99,45706.0
107,46576.0
173,52841.0
175,47535.0
157,43489.0
65,43427.0
91,81121.0
45,54370.0
179,56607.0
121,63501.0
69,61220.0
199,60000.0
17,42772.0
189,57500.0
201,47992.0
203,55109.0
19,39531.0
129,43813.0
137,50673.0
155,47897.0
9,46070.0
29,44199.0
43,50300.0
47,50229.0
81,53780.0
101,51765.0
165,43594.0
171,62198.0
115,50212.0
133,44402.0
13,46964.0
143,51797.0
147,46806.0
161,48428.0
7,52075.0
39,41230.0
41,49663.0
87,58935.0
97,44620.0
31,39362.0
223,50998.0
61,41114.0
105,38036.0
23,40458.0
143,50268.0
179,55182.0
231,33715.0
135,32054.0
155,40005.0
221,47259.0
239,60604.0
15,72731.0
131,27861.0
113,55450.0
121,26061.0
127,32703.0
133,30293.0
139,43472.0
145,42894.0
195,32972.0
211,63171.0
235,34103.0
5,51681.0
27,44057.0
71,31196.0
73,53539.0
117,58674.0
147,19264.0
151,46674.0
153,29578.0
169,35594.0
189,22736.0
205,36411.0
213,44989.0
217,36455.0
49,51547.0
219,38248.0
39,38860.0
41,43345.0
53,31130.0
65,30692.0
77,50250.0
79,47906.0
89,47517.0
69,41095.0
37,57208.0
43,35095.0
63,29043.0
81,43881.0
111,52237.0
123,41720.0
141,40982.0
161,43082.0
167,47574.0
191,49706.0
201,30694.0
207,34660.0
215,68916.0
229,47843.0
11,38763.0
7,42988.0
9,39658.0
21,43076.0
87,37388.0
91,49135.0
95,24451.0
159,29239.0
93,51923.0
137,37930.0
149,44242.0
171,35665.0
183,41470.0
197,34647.0
225,42139.0
233,39273.0
33,46182.0
35,39269.0
45,33031.0
47,41849.0
59,48371.0
85,35944.0
101,43458.0
103,50787.0
107,44048.0
109,32055.0
125,37235.0
157,49126.0
163,53732.0
173,42172.0
181,38900.0
185,92237.0
187,44031.0
203,35888.0
209,65598.0
227,49508.0
3,40598.0
17,47886.0
19,45543.0
29,59917.0
55,41114.0
67,53013.0
75,28274.0
115,35629.0
119,30503.0
165,39688.0
175,33523.0
177,40037.0
193,31820.0
199,35022.0
237,21999.0
51,24596.0
1,36575.0
13,23558.0
25,25861.0
57,35449.0
83,40369.0
99,37315.0
129,23297.0
9,51438.0
17,44582.0
15,54041.0
27,50162.0
19,47886.0
21,38797.0
1,49538.0
3,39021.0
29,40328.0
5,65702.0
13,53117.0
23,60457.0
31,62618.0
11,50116.0
7,45541.0
25,41549.0
113,49266.0
89,64707.0
57,52705.0
29,30028.0
107,21906.0
125,55647.0
53,40744.0
93,52055.0
43,40577.0
51,50868.0
11,47350.0
13,34077.0
15,52145.0
23,60194.0
37,46964.0
95,53628.0
75,49635.0
73,40081.0
79,42655.0
117,32962.0
97,32163.0
105,45901.0
1,40492.0
101,41345.0
123,37304.0
103,66539.0
111,38916.0
21,31933.0
17,40391.0
35,20795.0
5,74748.0
55,53950.0
39,31745.0
45,44504.0
61,34424.0
87,45265.0
91,35254.0
119,30891.0
121,60902.0
31,41443.0
47,47128.0
81,41510.0
63,60456.0
67,31672.0
69,29001.0
71,38721.0
109,47650.0
25,34470.0
19,48219.0
27,26877.0
41,34722.0
9,36763.0
7,48656.0
49,36394.0
33,51436.0
77,43964.0
83,34745.0
99,47279.0
115,46620.0
127,29472.0
85,40695.0
3,42176.0
65,29424.0
25,61242.0
1,68048.0
7,67535.0
17,92878.0
3,55190.0
5,62514.0
13,52205.0
23,82081.0
9,73533.0
11,57307.0
21,95668.0
27,69313.0
15,64974.0
19,91942.0
47,59458.0
510,46641.0
39,39239.0
41,65595.0
25,83445.0
1,42771.0
27,115576.0
33,78607.0
3,94502.0
5,71810.0
21,88502.0
9,100350.0
23,48174.0
29,56638.0
31,103178.0
13,90510.0
35,89241.0
37,86508.0
17,93973.0
19,50532.0
43,58260.0
45,54493.0
15,70516.0
11,52469.0
21,47132.0
129,38149.0
135,36833.0
165,42793.0
39,42666.0
37,64903.0
43,45681.0
57,42256.0
63,45191.0
65,49109.0
91,51339.0
105,45524.0
109,44480.0
117,44651.0
113,42370.0
149,47856.0
147,53641.0
159,49119.0
161,65618.0
11,39947.0
15,57312.0
27,50699.0
71,36773.0
19,53185.0
143,37834.0
153,37428.0
163,43702.0
23,48192.0
55,58229.0
75,49715.0
97,42559.0
49,45231.0
9,50988.0
61,41379.0
93,78430.0
69,41414.0
85,32309.0
101,44882.0
119,39152.0
141,43758.0
51,40871.0
77,51945.0
107,43470.0
103,48491.0
123,45645.0
133,41099.0
137,50823.0
25,46213.0
31,42876.0
95,41221.0
81,57302.0
99,58175.0
145,45034.0
155,50967.0
13,42757.0
17,45983.0
29,51567.0
45,59244.0
41,44639.0
53,36689.0
47,51475.0
33,44030.0
115,59479.0
5,58487.0
125,73369.0
59,46160.0
3,42647.0
121,46077.0
127,44382.0
89,62646.0
87,56186.0
35,35913.0
151,44417.0
83,41118.0
73,42771.0
131,36073.0
139,63962.0
157,45495.0
1,39424.0
7,40954.0
67,51980.0
79,43431.0
111,57117.0
167,52917.0
125,52500.0
1,45860.0
27,61409.0
43,50847.0
101,54211.0
45,57093.0
67,56604.0
75,56078.0
119,55393.0
133,56753.0
135,56273.0
143,60848.0
155,48889.0
165,50044.0
5,55884.0
53,71154.0
11,48299.0
15,55764.0
23,57601.0
21,50162.0
29,45638.0
49,62431.0
57,52941.0
59,67565.0
63,55122.0
91,53627.0
99,53700.0
105,53267.0
115,47285.0
109,72337.0
33,50524.0
139,93151.0
39,71078.0
157,61973.0
117,48909.0
35,53121.0
107,53034.0
171,77953.0
103,62593.0
41,58667.0
51,53727.0
69,52304.0
79,65500.0
87,42439.0
25,76747.0
127,51871.0
173,54645.0
153,49213.0
7,45923.0
13,53752.0
55,56837.0
73,50195.0
77,46943.0
111,55181.0
161,55189.0
137,50936.0
3,76796.0
145,59564.0
37,79995.0
81,51102.0
83,54181.0
89,57289.0
95,53737.0
129,56721.0
163,89598.0
17,58874.0
31,51903.0
65,50509.0
71,47131.0
93,59611.0
97,52855.0
113,53893.0
131,63311.0
147,58882.0
141,83895.0
159,45018.0
9,53574.0
19,93095.0
47,51174.0
61,52050.0
85,59869.0
121,58198.0
123,60301.0
149,57552.0
151,49556.0
169,53975.0
45,47518.0
59,34712.0
125,30033.0
139,39351.0
19,34542.0
35,39555.0
57,38358.0
71,45019.0
55,25609.0
59,50274.0
87,43198.0
83,25210.0
143,32052.0
157,23340.0
21,24601.0
47,44684.0
65,26736.0
127,37591.0
75,41340.0
85,37308.0
123,33601.0
159,33313.0
163,28330.0
7,33815.0
9,40605.0
37,42388.0
27,28728.0
61,35271.0
67,38656.0
147,31077.0
95,39444.0
115,41865.0
133,28556.0
155,35634.0
3,38919.0
1,30359.0
25,34118.0
33,62595.0
31,36471.0
53,26188.0
13,33370.0
51,20330.0
5,30129.0
89,68600.0
91,30998.0
141,36672.0
153,35215.0
41,48029.0
93,41134.0
119,25671.0
11,28468.0
73,56129.0
81,45985.0
113,30949.0
135,30000.0
129,37697.0
131,46283.0
149,41635.0
23,37626.0
69,27016.0
97,34983.0
105,37348.0
99,36755.0
109,44734.0
79,35578.0
103,30808.0
121,61605.0
137,46233.0
151,29387.0
77,40432.0
107,35891.0
111,35374.0
161,37647.0
17,33579.0
15,43068.0
29,38046.0
39,47640.0
43,34876.0
49,41011.0
63,21779.0
101,37643.0
145,40076.0
117,32854.0
91,34984.0
35,37875.0
57,38880.0
115,41652.0
101,50689.0
105,42646.0
125,41715.0
161,41681.0
165,74199.0
187,42873.0
510,38664.0
3,56658.0
23,37878.0
33,43583.0
61,45707.0
87,43981.0
103,39674.0
181,33849.0
127,44098.0
139,43094.0
151,54503.0
207,40076.0
219,56193.0
221,37810.0
7,44056.0
43,55761.0
63,46517.0
77,43175.0
81,42889.0
107,52557.0
185,35066.0
1,38750.0
197,38848.0
199,42939.0
211,42034.0
29,50496.0
45,45216.0
97,45328.0
99,60765.0
111,47148.0
119,41207.0
143,33846.0
157,54935.0
167,44805.0
173,50161.0
177,57270.0
209,43292.0
179,40265.0
189,62931.0
201,41628.0
9,40638.0
11,41184.0
19,52005.0
39,35930.0
51,54216.0
55,37171.0
73,50687.0
93,36457.0
117,45929.0
121,38903.0
135,50897.0
149,32070.0
155,32468.0
159,43097.0
186,50959.0
203,31202.0
175,44754.0
67,33003.0
69,32348.0
71,53849.0
83,41089.0
89,50356.0
95,50652.0
109,41673.0
131,41461.0
169,51137.0
171,37028.0
213,39661.0
215,35571.0
21,48652.0
25,44975.0
27,53180.0
37,65352.0
49,57591.0
53,46547.0
59,41441.0
75,43777.0
85,34746.0
113,58603.0
133,32212.0
137,42011.0
145,46723.0
153,32021.0
163,45112.0
183,78380.0
129,43314.0
123,37484.0
229,31290.0
47,65675.0
217,41479.0
65,38829.0
195,41567.0
147,41370.0
227,48214.0
41,43186.0
79,41092.0
141,34776.0
223,35135.0
17,40791.0
31,49554.0
205,42593.0
225,45185.0
5,45259.0
13,45605.0
15,35097.0
17,53050.0
41,45269.0
15,39577.0
103,42454.0
71,42101.0
75,51136.0
53,36934.0
67,44920.0
85,39219.0
5,35506.0
51,46641.0
97,49761.0
83,66572.0
99,51060.0
79,50850.0
101,46735.0
35,29201.0
25,56806.0
19,53591.0
95,61998.0
37,43854.0
45,43281.0
93,40480.0
23,41235.0
43,64911.0
39,49063.0
55,46193.0
107,37222.0
57,47900.0
87,54709.0
91,51940.0
11,45347.0
21,59622.0
3,47276.0
7,55295.0
47,42582.0
49,60789.0
73,44597.0
111,57955.0
63,49412.0
81,44733.0
105,55267.0
13,46827.0
27,47110.0
33,47188.0
61,40117.0
69,46429.0
77,44352.0
89,36445.0
109,47132.0
31,59397.0
59,41343.0
9,56988.0
1,43880.0
29,51410.0
65,38156.0
69,48125.0
91,41607.0
123,44201.0
127,55536.0
159,63095.0
171,53173.0
43,52401.0
181,43831.0
3,46949.0
29,54568.0
23,52448.0
35,54167.0
5,41250.0
41,48836.0
61,49453.0
67,52223.0
81,61944.0
115,58625.0
95,46576.0
99,53207.0
101,45078.0
119,49865.0
135,58125.0
137,56408.0
155,65015.0
157,47975.0
179,58093.0
103,48864.0
105,43017.0
107,48072.0
111,55875.0
121,53536.0
139,55417.0
165,45375.0
21,50174.0
25,68284.0
39,50734.0
51,57036.0
57,44653.0
75,45833.0
77,47218.0
79,53807.0
85,44946.0
131,54605.0
145,42882.0
27,57208.0
45,46146.0
97,49564.0
33,58770.0
47,51238.0
71,46509.0
117,60714.0
125,45428.0
133,42176.0
167,57534.0
175,50270.0
183,49706.0
83,46750.0
185,59966.0
9,52000.0
19,55053.0
37,54876.0
49,53438.0
87,41582.0
113,50278.0
141,58679.0
143,63667.0
169,48151.0
13,56328.0
17,42773.0
1,51721.0
161,41209.0
109,55747.0
11,53854.0
129,42055.0
149,52361.0
7,55000.0
63,52090.0
163,48704.0
55,58640.0
147,46839.0
93,53648.0
89,52050.0
65,43400.0
73,61769.0
151,50932.0
153,75752.0
173,44701.0
177,66485.0
15,48750.0
31,53226.0
53,51748.0
59,56750.0
5,60148.0
13,69856.0
9,61036.0
15,85619.0
1,65834.0
19,59419.0
11,75777.0
17,67805.0
7,45386.0
3,58139.0
1,46914.0
5,61176.0
15,79865.0
27,52308.0
9,39405.0
11,67159.0
13,69324.0
21,39375.0
33,60358.0
7,76178.0
17,52971.0
23,44225.0
29,63607.0
31,58595.0
3,54882.0
510,49341.0
19,50920.0
25,91807.0
21,77027.0
37,89238.0
11,50000.0
35,106046.0
13,57365.0
29,65771.0
1,57514.0
15,81489.0
23,83133.0
33,63934.0
31,63339.0
9,62332.0
7,65037.0
3,91572.0
39,73376.0
41,75500.0
17,62681.0
19,110969.0
5,82839.0
27,107034.0
45,49686.0
37,26663.0
27,42145.0
5,42177.0
25,59285.0
49,57945.0
59,38240.0
51,29690.0
53,34008.0
41,35928.0
28,110190.0
39,33422.0
47,29168.0
35,43533.0
61,43428.0
57,35543.0
1,50386.0
6,36089.0
11,31439.0
19,26060.0
3,42047.0
23,31829.0
29,27602.0
31,30336.0
43,60345.0
55,35314.0
17,40470.0
9,41941.0
7,33042.0
15,60703.0
21,35096.0
33,26644.0
95,51842.0
5,36593.0
67,57271.0
35,48033.0
19,52759.0
99,51601.0
83,63166.0
79,99608.0
33,50733.0
43,49077.0
69,61710.0
81,62008.0
101,50157.0
41,55587.0
115,52527.0
13,44304.0
47,52782.0
61,79781.0
107,57153.0
11,54664.0
73,49223.0
91,77548.0
87,88571.0
21,61093.0
49,51475.0
63,51656.0
119,89968.0
25,47921.0
31,55294.0
57,47449.0
59,105744.0
85,76244.0
89,48330.0
97,47810.0
109,56200.0
113,60222.0
17,48567.0
23,52451.0
27,75585.0
45,50322.0
55,55272.0
65,51316.0
103,92838.0
111,61652.0
121,55459.0
15,51251.0
51,53654.0
75,51755.0
77,51254.0
39,53214.0
117,53693.0
1,62293.0
3,45359.0
7,49064.0
9,45571.0
29,54006.0
53,58365.0
93,61315.0
105,53877.0
37,54033.0
123,51758.0
71,75146.0
165,32739.0
189,41541.0
83,33573.0
1,44281.0
177,32411.0
79,36989.0
87,45538.0
121,42534.0
41,41979.0
5,38944.0
27,40735.0
35,48649.0
45,40002.0
49,49391.0
65,32929.0
77,52089.0
85,50323.0
93,45713.0
89,50454.0
95,40532.0
97,55957.0
119,61695.0
131,33508.0
147,43526.0
159,46978.0
181,35246.0
39,38115.0
53,65758.0
179,70858.0
193,37173.0
67,48369.0
127,46187.0
3,44523.0
